source_file,business_name,normalized_business_name,phone,normalized_phone,google_maps_url,website_url,instagram
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Sanifrut,sanifrut,2882913,2882913,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Veterinaria Hidalgo,veterinaria hidalgo,012764731766,012764731766,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Alimentos balanceados K-rol (animales),alimentos balanceados k rol animales,522761041940,522761041940,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,OPTIMA POLICLÍNICA,optima policlinica,01 231 313 8202,012313138202,,http://www.policlinicateziutlan.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ortho Tech (órtesis y prótesis),ortho tech ortesis y protesis,522222377543,522222377543,,http://www.orthotechmx.com,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Fiesta Inn Las Ánimas,fiesta inn las animas,522223031600,522223031600,,https://www.fiestainn.com/mx-puebla/hotel-puebla-animas/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Café del Mendrugo,cafe del mendrugo,3268060,3268060,,https://www.casadelmendrugo.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Casa Del Mendrugo,la casa del mendrugo,3268060,3268060,,https://www.casadelmendrugo.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Casa Del Mendrugo,la casa del mendrugo,3268060,3268060,,https://www.casadelmendrugo.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Casona,la casona,522383800464,522383800464,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,City Express Puebla Angelópolis,city express puebla angelopolis,522222117000,522222117000,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dr.Luis Cruz Peternell,dr luis cruz peternell,522223107805,522223107805,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Cocina de Elvia,la cocina de elvia,2964710,2964710,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Casa Del Poblanito,la casa del poblanito,522226102302,522226102302,,https://bed-breakfast-tours.wixsite.com/espanol,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Colegio IFEP,colegio ifep,2342165,2342165,,https://www.ifep.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Servicio Automotriz Rojas,servicio automotriz rojas,522222478547,522222478547,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Notary Public No. 22,notary public no 22,522222377395,522222377395,,https://www.notariodepuebla.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Payless,payless,522222256565,522222256565,,https://www.paylesscar.com.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,D-Tallitos y Flores,d tallitos y flores,522223587192,522223587192,,www.dtallitosfloreria.com,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"""Rancho Adolina""",rancho adolina,527971091656,527971091656,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Organica La tienda verde,organica la tienda verde,2424119,2424119,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Estudio Indiga,estudio indiga,522222946014,522222946014,,www.e-indiga.com,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hospital Christus Muguerza Upaep,hospital christus muguerza upaep,012222298100,012222298100,,https://www.christusmuguerza.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Gutierrez,hotel gutierrez,+52 01 275 432 5134,52012754325134,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Viajes Medher,viajes medher,522222242873,522222242873,,https://turismoenomnibus.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Chante 18,chante 18,522223189928,522223189928,,https://www.chante18.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Kampai,kampai,522221697374,522221697374,,https://www.kampai.mx/puebla/menu,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Sitio Hospital Regional,sitio hospital regional,522313133400,522313133400,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ingenics Ingenics S.A. de C.V. Office Puebla,ingenics ingenics s a de c v office puebla,522224310126,522224310126,,https://www.ingenics.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ciosa Autopartes,ciosa autopartes,522222491097,522222491097,,https://www.ciosa.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Campestre Los Sauces Cholula,campestre los sauces cholula,522222471011,522222471011,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Bachillerato Internacional 5 de Mayo,bachillerato internacional 5 de mayo,01 222 229 5500,012222295500,,https://b5m.buap.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Taqueria La Chispita,taqueria la chispita,0442761024370,0442761024370,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Mesón de Don Pancho,el meson de don pancho,012222979969,012222979969,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Universidad De Los Angeles,universidad de los angeles,2461092,2461092,,www.udeap.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Instituto Superior Ángeles A.C.,instituto superior angeles a c,01 222 306 65 82,012223066582,,https://institutoangeles.wixsite.com/institutosuperior,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,ISU Universidad,isu universidad,522224081100,522224081100,,https://isu.edu.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Bistro 702 - La Paz,bistro 702 la paz,522228062305,522228062305,,https://bistro702.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Suburbia,suburbia,522222492000,522222492000,,https://www.suburbia.com.mx/tienda/home,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Globos Janett,globos janett,522222378915,522222378915,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Globos Ríos,globos rios,522222424235,522222424235,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,House Barber Shop,house barber shop,522222149910,522222149910,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Cristal Joyas,cristal joyas,522222252330,522222252330,,https://cristaljoyas.com,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dockers,dockers,522222250797,522222250797,,https://www.dockers.com.mx/tienda/home,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Burger King,burger king,522222902815,522222902815,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,"TRUCK AND WHEEL MÉXICO, S.L. DE C.V.",truck and wheel mexico s l de c v,522227469000,522227469000,,https://www.tw-group.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Faurecia San Jose Chiapa,faurecia san jose chiapa,522766890012,522766890012,,http://www. faurecia.com,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,ThyssenKrupp Automotive Systems de México II,thyssenkrupp automotive systems de mexico ii,522764741561,522764741561,,www.thyssenkrupp-automotive-systems.de,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,TI Automotive San Jose Chiapa,ti automotive san jose chiapa,522764741500,522764741500,,https://tiautomotive.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,MacStore,macstore,522221697593,522221697593,,https://www.macstoreonline.com.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Suburbia,suburbia,522223291030,522223291030,,https://www.suburbia.com.mx/tienda/home,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Museo del automóvil Puebla,museo del automovil puebla,012222407137,012222407137,,https://www.museoautopuebla.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Centro de Justicia para las Mujeres,centro de justicia para las mujeres,522222405214,522222405214,,https://justiciaciudadanapuebla.org/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Unidad Regional,unidad regional,527647640503,527647640503,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Cabañas Campestre La Barranca,cabanas campestre la barranca,527979752233,527979752233,,http://www.campestrelabarranca.com.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Quattro,quattro,8840823,8840823,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Quinta Alhóndiga Galindo,quinta alhondiga galindo,522222617546,522222617546,,https://quintagalindo.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,LLDM La Compañía de Jesús,lldm la compania de jesus,529631161680,529631161680,,https://lldm.org/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Collection O Milagro,collection o milagro,522222468054,522222468054,,https://www.milagrohotel.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,El Comienzo Hotel,el comienzo hotel,522212065293,522212065293,,https://elcomienzohtl.wixsite.com/puebla,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Frutería Granada,fruteria granada,522222401967,522222401967,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Bicicletas Rabanito Díaz,bicicletas rabanito diaz,522222982588,522222982588,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Momoxpan Racing,momoxpan racing,522221811194,522221811194,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Talacha y Autolavado Jennifer,talacha y autolavado jennifer,522228094698,522228094698,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Taller de bicicletas El Maikel,taller de bicicletas el maikel,522228228738,522228228738,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,ALIBURGER,aliburger,522221565058,522221565058,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,ECONOSUPER,econosuper,527647641415,527647641415,,https://www.facebook.com/ECONOSUPERREFORMA,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Liverpool,liverpool,522446890800,522446890800,,https://www.liverpool.com.mx/tienda/home,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,INP Integral New Projects,inp integral new projects,522224202181,522224202181,,http://inpsoluciones.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tyren Prime Meat,tyren prime meat,522222330437,522222330437,,https://tyren.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Parrilla Galbia,parrilla galbia,522222645793,522222645793,,https://parrillagalbia.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Santa Gema,santa gema,4 82 30 14,4823014,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Pisos y azulejos MASAMA,pisos y azulejos masama,2615885,2615885,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Abachos Tienda de Regalos,abachos tienda de regalos,522484910794,522484910794,,abachos.tienda,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Frutos del Bosque,frutos del bosque,527971273039,527971273039,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hostal La Masía,hostal la masia,527979734372,527979734372,,https://es-la.facebook.com/HostaLaMasia/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Berries Club,berries club,527976881970,527976881970,,https://www.berriesclubtienda.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Servicios Funerarios JCG,servicios funerarios jcg,522228886241,522228886241,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Granja Kobayashi,granja kobayashi,524426313459,524426313459,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,City Pastel,city pastel,522228374374,522228374374,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,DixyzArq,dixyzarq,522225260333,522225260333,,https://dixyzarq.negocio.site,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Presto Center Puebla,presto center puebla,522226888470,522226888470,,https://ipresto.net,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Yaquesita,la yaquesita,522212348665,522212348665,,layaquesita.org,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Teclaser,teclaser,522224050170,522224050170,,https://tienda.teclaser.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Cafetería Morentina,cafeteria morentina,522221210782,522221210782,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Café Derramado,cafe derramado,522216582506,522216582506,,https://cafederramado.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Hotel Gerar,hotel gerar,522451142478,522451142478,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Plan de Guinea,plan de guinea,522311328239,522311328239,,https://plandeguinea.negocio.site/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Shake Paradise,shake paradise,522212707404,522212707404,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Vidrios y Canceles Alum,vidrios y canceles alum,522381217199,522381217199,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dolce Pecatto Crystal,dolce pecatto crystal,522226949494,522226949494,,https://dolcepecatto.net,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dolce Pecatto Dorada,dolce pecatto dorada,522226949494,522226949494,,https://dolcepecatto.net,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dolce Pecatto Portales,dolce pecatto portales,522226949494,522226949494,,https://dolcepecattop.net,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dolce Pecatto San Pedro,dolce pecatto san pedro,522226949494,522226949494,,https://dolcepecatto.net,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dolce Pecatto Amalucan,dolce pecatto amalucan,522226949494,522226949494,,https://www.dolcepecatto.net/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Zs Hair and Nail Design,zs hair and nail design,522212307816,522212307816,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Casa Pepe,casa pepe,522216427790,522216427790,,https://casapepe.mx/casa-pepe-puebla,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Delicias Gateaux,delicias gateaux,522227782011,522227782011,,https://www.facebook.com/deliciasgateaux,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,AS Medical Group,as medical group,522211787567,522211787567,,https://asmedicalgroup.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Recaudo,recaudo,522213498105,522213498105,,https://www.recaudo.com.mx/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Gru Grú,gru gru,+5222275407030,5222275407030,,https://grugru.mx,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Teclaser Sucursal Reforma,teclaser sucursal reforma,522222468238,522222468238,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Pelucas cholula,pelucas cholula,522222010694,522222010694,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Blends Coffee Café de especialidad en Cholula,blends coffee cafe de especialidad en cholula,522229763176,522229763176,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Entornos promocionales - CERRADO TEMPORALMENTE,entornos promocionales cerrado temporalmente,522222612010,522222612010,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Farmacias Fiorisce Cholula,farmacias fiorisce cholula,522229595319,522229595319,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tienda HOMBRE,tienda hombre,522222616710,522222616710,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Joyeria Figueroa,joyeria figueroa,522222619827,522222619827,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Entornos imprenta digital,entornos imprenta digital,522222610551,522222610551,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ferretería Centenario de Cholula,ferreteria centenario de cholula,522222477273,522222477273,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Vidriería Aluvidrios,vidrieria aluvidrios,522225323987,522225323987,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Mercado de Carnes La Capilla,mercado de carnes la capilla,522225944214,522225944214,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,RO@L Computer,ro l computer,522221739799,522221739799,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ortofam,ortofam,522216367179,522216367179,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,La Escolare,la escolare,522222475747,522222475747,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Servicio Gomez Automotriz,servicio gomez automotriz,522221438011,522221438011,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Reparacion celular cholua,reparacion celular cholua,522211618301,522211618301,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Comercializadora San José,comercializadora san jose,522222976763,522222976763,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Comics Universe,comics universe,522228821724,522228821724,,https://www.facebook.com/comicsuniversemxpue,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,USA Bikes,usa bikes,522228920552,522228920552,,https://usabikes-mex.com/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Ultra clean,ultra clean,522225514441,522225514441,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Aluminio y cristales Yaehel,aluminio y cristales yaehel,522211583613,522211583613,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Dueto tierra nueva,dueto tierra nueva,522227318219,522227318219,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Samudra escuela de yoga,samudra escuela de yoga,522214182628,522214182628,,https://www.samudrayoga.org/,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Charly print,charly print,522222950151,522222950151,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Bleus dungeon cholula,bleus dungeon cholula,522222612457,522222612457,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Papeleria Lea,papeleria lea,522222476907,522222476907,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Grupo pixela reparacion de computadoras,grupo pixela reparacion de computadoras,522222472912,522222472912,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,CON-SENTIDO,con sentido,522212200009,522212200009,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Distribuidora Super Polleria Guadalupana,distribuidora super polleria guadalupana,522217283802,522217283802,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,HERZA,herza,522221782069,522221782069,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Nadia nails,nadia nails,522221592804,522221592804,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Estambres sol,estambres sol,522222473005,522222473005,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Farmacias economicas plus,farmacias economicas plus,522228871027,522228871027,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Zapateria Andrea,zapateria andrea,522221782678,522221782678,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Blancos Marijose,blancos marijose,522221749549,522221749549,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Novedades Quenel,novedades quenel,522224490563,522224490563,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Catalogos Pakar,catalogos pakar,522222200000,522222200000,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Tiendas neto,tiendas neto,522221780359,522221780359,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Neto,neto,522217021029,522217021029,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Infantiles chavitos,infantiles chavitos,522221366740,522221366740,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Novedades Vicky,novedades vicky,522211583714,522211583714,,,
/Users/rubenalcantar/Downloads/nexo-local-studio/outreach/campaigns/campaign_02_50_prospects/excluded_candidates.csv,Distribuidora Alhondga cholula,distribuidora alhondga cholula,2610218,2610218,,,
