business_name,niche,country,city,zone,original_phone,normalized_phone,phone_status,phone_source,source_confidence,source_url,google_maps_url,website_status,source_issue,recommended_action
Consultorio dental Prudent,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 252 1359,527222521359,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12519652752,https://www.google.com/maps/search/?api=1&query=Consultorio%20dental%20Prudent%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Dental Vilher,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 647 9760,527226479760,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12519679709,https://www.google.com/maps/search/?api=1&query=Dental%20Vilher%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Cirugia General,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 212 5649,527222125649,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12519681891,https://www.google.com/maps/search/?api=1&query=Consultorio%20Cirugia%20General%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Orientacion Psicologica,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 381 0349,527223810349,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12519712846,https://www.google.com/maps/search/?api=1&query=Orientacion%20Psicologica%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro joshem,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 457 5094,527224575094,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521089620,https://www.google.com/maps/search/?api=1&query=Centro%20joshem%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Homeopatico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 432 7883,527224327883,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521171644,https://www.google.com/maps/search/?api=1&query=Consultorio%20Homeopatico%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio de Nutriologa,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 504 2139,527225042139,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521211067,https://www.google.com/maps/search/?api=1&query=Consultorio%20de%20Nutriologa%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorios Medicos Alvear,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 215 2797,527222152797,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521222062,https://www.google.com/maps/search/?api=1&query=Consultorios%20Medicos%20Alvear%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Y Laboratorio Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 311 1151,527223111151,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521281777,https://www.google.com/maps/search/?api=1&query=Consultorio%20Y%20Laboratorio%20Dental%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Inglés Individual,Academia privada,Mexico,Metepec,Metepec/Toluca premium,+52 722 318 4809,527223184809,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521558421,https://www.google.com/maps/search/?api=1&query=Ingl%C3%A9s%20Individual%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Quiropedistas,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 213 8088,527222138088,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521665784,https://www.google.com/maps/search/?api=1&query=Quiropedistas%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Dental San Francisco,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 275 1830,527222751830,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521670760,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20San%20Francisco%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Atencion Psicoterapeutica Toluca,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 597 7062,527225977062,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12521687433,https://www.google.com/maps/search/?api=1&query=Atencion%20Psicoterapeutica%20Toluca%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Innovation English School,Academia privada,Mexico,Metepec,Metepec/Toluca premium,+52 722 156 9341,527221569341,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522161016,https://www.google.com/maps/search/?api=1&query=Innovation%20English%20School%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Fisioterapia,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 350 1073,527223501073,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522197228,https://www.google.com/maps/search/?api=1&query=Fisioterapia%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Quiropedista Sandra,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 280 4858,527222804858,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522199756,https://www.google.com/maps/search/?api=1&query=Clinica%20Quiropedista%20Sandra%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Big Smile,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 654 2026,527226542026,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522204457,https://www.google.com/maps/search/?api=1&query=Big%20Smile%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio De Salud Bucal Atencion Integral Niños Y Adultos,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 160 8330,527221608330,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522208203,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Salud%20Bucal%20Atencion%20Integral%20Ni%C3%B1os%20Y%20Adultos%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Dental Dentastic,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 408 0031,527224080031,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522231990,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Dentastic%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Dental Angle,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 270 3307,527222703307,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12522232596,https://www.google.com/maps/search/?api=1&query=Consultorio%20Dental%20Angle%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Karen,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 467 6373,527224676373,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12523184642,https://www.google.com/maps/search/?api=1&query=Karen%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Imagen Dental Metepec,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 418 0504,527224180504,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12523207637,https://www.google.com/maps/search/?api=1&query=Imagen%20Dental%20Metepec%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio De Ginecologia,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 212 0037,527222120037,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12524345410,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Ginecologia%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Souri Clinica Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 615 2423,527226152423,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12527080696,https://www.google.com/maps/search/?api=1&query=Souri%20Clinica%20Dental%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Peter Dent,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 219 5531,527222195531,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12527287015,https://www.google.com/maps/search/?api=1&query=Clinica%20Peter%20Dent%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Medico Dr Jorge A Karam C,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 400 6089,527224006089,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12527828610,https://www.google.com/maps/search/?api=1&query=Consultorio%20Medico%20Dr%20Jorge%20A%20Karam%20C%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Podologico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 215 8704,527222158704,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12527870744,https://www.google.com/maps/search/?api=1&query=Consultorio%20Podologico%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Podologia Clinica Dedos-sanos,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 889 2804,527228892804,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12527870831,https://www.google.com/maps/search/?api=1&query=Podologia%20Clinica%20Dedos-sanos%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Smile Dental Clinica Odontologica,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 240 9944,527222409944,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12527937577,https://www.google.com/maps/search/?api=1&query=Smile%20Dental%20Clinica%20Odontologica%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Komunica Klinic,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 209 0138,527222090138,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12528199224,https://www.google.com/maps/search/?api=1&query=Komunica%20Klinic%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Family Dentist,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 284 6452,527222846452,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12528228446,https://www.google.com/maps/search/?api=1&query=Family%20Dentist%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Especialistas En Salud Mental Koena,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 426 5286,527224265286,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12528301358,https://www.google.com/maps/search/?api=1&query=Especialistas%20En%20Salud%20Mental%20Koena%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clínica dental Providente,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 179 3335,527221793335,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12530506574,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20dental%20Providente%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio De Odontologia Integral,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 204 8999,527222048999,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12530571748,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Odontologia%20Integral%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio De Rehabilitacion,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 461 2892,527224612892,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12533409987,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Rehabilitacion%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Creando Sonrisas,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 392 1828,527223921828,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12534617064,https://www.google.com/maps/search/?api=1&query=Creando%20Sonrisas%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Masaje Profesional Y Terapéutico Hands & Feets,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 224 7139,527222247139,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12534620254,https://www.google.com/maps/search/?api=1&query=Masaje%20Profesional%20Y%20Terap%C3%A9utico%20Hands%20%26%20Feets%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Dental Sagrado Corazon,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 280 6641,527222806641,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12535298514,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Sagrado%20Corazon%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Odontologia Especializada,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 394 1672,527223941672,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12535323271,https://www.google.com/maps/search/?api=1&query=Odontologia%20Especializada%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Dental Doctor Jorge Coronado Baltazar,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 253 4879,527222534879,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12535354846,https://www.google.com/maps/search/?api=1&query=Consultorio%20Dental%20Doctor%20Jorge%20Coronado%20Baltazar%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Medica Del Valle,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 217 2004,527222172004,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12535446897,https://www.google.com/maps/search/?api=1&query=Medica%20Del%20Valle%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Hernandez Odontologia,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 214 7625,527222147625,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12535455969,https://www.google.com/maps/search/?api=1&query=Hernandez%20Odontologia%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro De Fisioterapia Avanzada,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 350 8346,527223508346,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12536548957,https://www.google.com/maps/search/?api=1&query=Centro%20De%20Fisioterapia%20Avanzada%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Especialistas En Salud Mental,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 439 7709,527224397709,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12536868627,https://www.google.com/maps/search/?api=1&query=Especialistas%20En%20Salud%20Mental%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Sante De Acup Untura Humada,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 597 7395,527225977395,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12537637889,https://www.google.com/maps/search/?api=1&query=Consultorio%20Sante%20De%20Acup%20Untura%20Humada%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultirio dental,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 410 6439,527224106439,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12537641675,https://www.google.com/maps/search/?api=1&query=Consultirio%20dental%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Escuela De Ingles On Way,Academia privada,Mexico,Metepec,Metepec/Toluca premium,+52 55 2564 6352,525525646352,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12537660740,https://www.google.com/maps/search/?api=1&query=Escuela%20De%20Ingles%20On%20Way%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Optica Mision,Óptica/Oftalmología premium,Mexico,Metepec,Metepec/Toluca premium,+52 722 211 9378,527222119378,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12539600520,https://www.google.com/maps/search/?api=1&query=Optica%20Mision%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro De Especialidades,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 211 9549,527222119549,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12539756360,https://www.google.com/maps/search/?api=1&query=Centro%20De%20Especialidades%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Dental Nishikawa,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 270 2614,527222702614,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12539779350,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Nishikawa%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Dental Montes De Oca,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 659 4081,527226594081,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540106656,https://www.google.com/maps/search/?api=1&query=Consultorio%20Dental%20Montes%20De%20Oca%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Dental Diente De Leon,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 148 3728,527221483728,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540353034,https://www.google.com/maps/search/?api=1&query=Consultorio%20Dental%20Diente%20De%20Leon%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Medico Dermatologico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 55 4094 8930,525540948930,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540593927,https://www.google.com/maps/search/?api=1&query=Consultorio%20Medico%20Dermatologico%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Laboratorio Dental Mimi,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 633 6386,527226336386,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540640875,https://www.google.com/maps/search/?api=1&query=Laboratorio%20Dental%20Mimi%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Clinica Dental Dentissimo,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 388 4745,527223884745,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540672439,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Dentissimo%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Odontologia estética,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 212 1311,527222121311,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540680292,https://www.google.com/maps/search/?api=1&query=Odontologia%20est%C3%A9tica%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio De Odontopediatria,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 280 3072,527222803072,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12540987038,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Odontopediatria%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Sport Medica,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 274 0290,527222740290,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542170741,https://www.google.com/maps/search/?api=1&query=Sport%20Medica%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Optik Sol,Óptica/Oftalmología premium,Mexico,Metepec,Metepec/Toluca premium,+52 722 294 4377,527222944377,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542684546,https://www.google.com/maps/search/?api=1&query=Optik%20Sol%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Psicologico Lic. Michelle Garcia Lopez,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 55 4145 6077,525541456077,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542716490,https://www.google.com/maps/search/?api=1&query=Consultorio%20Psicologico%20Lic.%20Michelle%20Garcia%20Lopez%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Psicoanalisis & Vida,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 303 5236,527223035236,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542769979,https://www.google.com/maps/search/?api=1&query=Consultorio%20Psicoanalisis%20%26%20Vida%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio Fisioterapeutico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 521 4930,527225214930,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542948859,https://www.google.com/maps/search/?api=1&query=Consultorio%20Fisioterapeutico%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Grupo Médico Cipress,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 212 4359,527222124359,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542985369,https://www.google.com/maps/search/?api=1&query=Grupo%20M%C3%A9dico%20Cipress%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Perfect Smile Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 461 3447,527224613447,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12542997832,https://www.google.com/maps/search/?api=1&query=Perfect%20Smile%20Dental%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Consultorio De Traumatologia,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,+52 722 208 4237,527222084237,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12543001999,https://www.google.com/maps/search/?api=1&query=Consultorio%20De%20Traumatologia%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Dental Zone,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 396 6599,527223966599,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12543003582,https://www.google.com/maps/search/?api=1&query=Dental%20Zone%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Em Dental,Dental,Mexico,Metepec,Metepec/Toluca premium,+52 722 425 0797,527224250797,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/12543011021,https://www.google.com/maps/search/?api=1&query=Em%20Dental%20Metepec%20Mexico,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Centro Odontológico Medici,Dental,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 3026397083,573026397083,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/565485165,https://www.google.com/maps/search/?api=1&query=Centro%20Odontol%C3%B3gico%20Medici%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
Mondongo's,Restaurante boutique,Colombia,Medellín,El Poblado/Provenza/Laureles/Envigado,+57 4 3122345,575743122345,valid_format_only,OpenStreetMap phone/contact:phone tag,medium,https://www.openstreetmap.org/node/1494630480,https://www.google.com/maps/search/?api=1&query=Mondongo%27s%20Medell%C3%ADn%20Colombia,No website found,valid_format_only; WhatsApp existence not yet verified,Run campaign03_verify_whatsapp.py before sending.
